season,player,link,tm,mp
1996,Cory Alexander,/players/a/alexaco01.html,SAS,558
1996,Jerome Allen,/players/a/allenje01.html,MIN,360.8
1996,Derrick Alston,/players/a/alstode01.html,PHI,1613.3000000000002
1996,John Amaechi,/players/a/amaecjo01.html,CLE,358.40000000000003
1996,Ashraf Amaya,/players/a/amayaas01.html,VAN,1101.6
1996,Greg Anderson,/players/a/andergr01.html,SAS,345
1996,Kenny Anderson,/players/a/anderke01.html,NJN,1041.6000000000001
1996,Kenny Anderson,/players/a/anderke01.html,CHH,1303.3999999999999
1996,Nick Anderson,/players/a/anderni01.html,ORL,2718.1
1996,Willie Anderson,/players/a/anderwi01.html,TOR,1563.1
1996,Willie Anderson,/players/a/anderwi01.html,NYK,496.79999999999995
1996,Greg Anthony,/players/a/anthogr01.html,VAN,2097.6
1996,B.J. Armstrong,/players/a/armstbj01.html,GSW,2263.2000000000003
1996,Darrell Armstrong,/players/a/armstda01.html,ORL,41.6
1996,Vincent Askew,/players/a/askewvi01.html,SEA,1725
1996,Keith Askins,/players/a/askinke01.html,MIA,1897.5
1996,Stacey Augmon,/players/a/augmost01.html,ATL,2294.6
1996,Anthony Avent,/players/a/aventan01.html,VAN,1583.3
1996,Vin Baker,/players/b/bakervi01.html,MIL,3321
1996,Steve Bardo,/players/b/bardost01.html,DET,123.3
1996,Charles Barkley*,NA,PHO,2634.1
1996,Dana Barros,/players/b/barroda01.html,BOS,2328
1996,Brent Barry,/players/b/barrybr01.html,LAC,1896
1996,Jon Barry,/players/b/barryjo01.html,GSW,714
1996,Corey Beck,/players/b/beckco01.html,CHH,33
1996,Benoit Benjamin,/players/b/benjabe01.html,VAN,404.3
1996,Benoit Benjamin,/players/b/benjabe01.html,MIL,1491
1996,Elmer Bennett,/players/b/benneel01.html,PHI,66.4
1996,Mario Bennett,/players/b/bennema01.html,PHO,229.9
1996,David Benoit,/players/b/benoida01.html,UTA,1960.2
1996,Travis Best,/players/b/besttr01.html,IND,572.3
1996,Mookie Blaylock,/players/b/blaylmo01.html,ATL,2891.7000000000003
1996,Corie Blount,/players/b/blounco01.html,LAL,712.5
1996,Muggsy Bogues,/players/b/boguemu01.html,CHH,76.80000000000001
1996,Anthony Bonner,/players/b/bonnean01.html,ORL,43.2
1996,Melvin Booker,/players/b/bookeme01.html,HOU,130.9
1996,Anthony Bowie,/players/b/bowiean01.html,ORL,1080.3999999999999
1996,Donnie Boyce,/players/b/boycedo01.html,ATL,40.8
1996,Shawn Bradley,/players/b/bradlsh01.html,PHI,333.6
1996,Shawn Bradley,/players/b/bradlsh01.html,NJN,1996.6000000000001
1996,Marques Bragg,/players/b/braggma01.html,MIN,371
1996,Terrell Brandon,/players/b/brandte01.html,CLE,2572.5
1996,Tim Breaux,/players/b/breauti01.html,HOU,572.4
1996,Frank Brickowski,/players/b/brickfr01.html,SEA,989.0999999999999
1996,Scott Brooks,/players/b/brooksc01.html,DAL,717.6
1996,Chucky Brown,/players/b/brownch01.html,HOU,2017.2
1996,Dee Brown,/players/b/brownde01.html,BOS,1592.5
1996,Mike Brown,/players/b/brownmi01.html,PHI,162
1996,P.J. Brown,/players/b/brownpj01.html,NJN,2940.2999999999997
1996,Randy Brown,/players/b/brownra02.html,CHI,673.2
1996,Mark Bryant,/players/b/bryanma01.html,HOU,1590.3999999999999
1996,Jud Buechler,/players/b/buechju01.html,CHI,740
1996,Matt Bullard,/players/b/bullama01.html,ATL,460
1996,Scott Burrell,/players/b/burresc01.html,CHH,694
1996,Junior Burrough,/players/b/burroju01.html,BOS,494.09999999999997
1996,Mitchell Butler,/players/b/butlemi02.html,WSB,860.1
1996,Jason Caffey,/players/c/caffeja01.html,CHI,547.1999999999999
1996,Michael Cage,/players/c/cagemi01.html,CLE,2632.2000000000003
1996,Adrian Caldwell,/players/c/caldwad01.html,IND,326.40000000000003
1996,Elden Campbell,/players/c/campbel01.html,LAL,2697.7999999999997
1996,Antoine Carr,/players/c/carran01.html,UTA,1536
1996,Chris Carr,/players/c/carrch01.html,PHO,588
1996,Sam Cassell,/players/c/cassesa01.html,HOU,1683.6000000000001
1996,Duane Causwell,/players/c/causwdu01.html,SAC,1043.9
1996,Cedric Ceballos,/players/c/cebalce01.html,LAL,2628.6000000000004
1996,Rex Chapman,/players/c/chapmre01.html,MIA,1864.7999999999997
1996,Calbert Cheaney,/players/c/cheanca01.html,WSB,2324
1996,Pete Chilcutt,/players/c/chilcpe01.html,HOU,651.2
1996,Randolph Childress,/players/c/childra01.html,POR,249.20000000000002
1996,Chris Childs,/players/c/childch01.html,NJN,2410.2
1996,Doug Christie,/players/c/chrisdo01.html,NYK,218.5
1996,Doug Christie,/players/c/chrisdo01.html,TOR,819.2
1996,Robert Churchwell,/players/c/churcro01.html,GSW,20
1996,Charles Claxton,/players/c/claxtch01.html,BOS,6.8999999999999995
1996,John Coker,/players/c/cokerjo01.html,PHO,11
1996,Derrick Coleman,/players/c/colemde01.html,PHI,293.7
1996,Bimbo Coles,/players/c/colesbi01.html,MIA,1882.4
1996,Bimbo Coles,/players/c/colesbi01.html,GSW,733.7
1996,Marty Conlon,/players/c/conloma01.html,MIL,954.6
1996,Anthony Cook,/players/c/cookan01.html,POR,60.5
1996,Tyrone Corbin,/players/c/corbity01.html,SAC,931
1996,Tyrone Corbin,/players/c/corbity01.html,MIA,354.20000000000005
1996,Joe Courtney,/players/c/courtjo01.html,CLE,200.1
1996,John Crotty,/players/c/crottjo01.html,CLE,614.8
1996,Terry Cummings,/players/c/cummite01.html,MIL,1773.8999999999999
1996,Dell Curry,/players/c/curryde01.html,CHH,2369.7999999999997
1996,Michael Curry,/players/c/currymi01.html,WSB,34
1996,Michael Curry,/players/c/currymi01.html,DET,750.3000000000001
1996,Rastko Cvetković,/players/c/cvetkra01.html,DEN,47.6
1996,Sasha Danilović,/players/d/danilsa01.html,MIA,541.5
1996,Yinka Dare,/players/d/dareyi01.html,NJN,626.4000000000001
1996,Antonio Davis,/players/d/davisan01.html,IND,2091
1996,Dale Davis,/players/d/davisda01.html,IND,2620.8
1996,Hubert Davis,/players/d/davishu01.html,NYK,1776
1996,Mark Davis,/players/d/davisma02.html,MIN,570
1996,Terry Davis,/players/d/daviste01.html,DAL,501.19999999999993
1996,Todd Day,/players/d/dayto01.html,MIL,171.2
1996,Todd Day,/players/d/dayto01.html,BOS,1633
1996,Andrew DeClercq,/players/d/declean01.html,GSW,202.39999999999998
1996,Terry Dehere,/players/d/deherte01.html,LAC,2017.2
1996,Vinny Del Negro,/players/d/delnevi01.html,SAS,2763.4
1996,Bison Dele,/players/d/delebi01.html,LAC,2158
1996,Dell Demps,/players/d/dempsde01.html,SAS,86.4
1996,Vlade Divac*,NA,LAL,2472.7000000000003
1996,Sherman Douglas,/players/d/douglsh01.html,BOS,234
1996,Sherman Douglas,/players/d/douglsh01.html,MIL,2097.6
1996,Clyde Drexler*,NA,HOU,1996.8
1996,Kevin Duckworth,/players/d/duckwke01.html,MIL,58.4
1996,Chris Dudley,/players/d/dudlech02.html,POR,1928
1996,Joe Dumars*,NA,DET,2190.9
1996,Richard Dumas,/players/d/dumasri02.html,PHI,737.0999999999999
1996,Tony Dumas,/players/d/dumasto01.html,DAL,1286.3999999999999
1996,Ledell Eackles,/players/e/eacklle01.html,WSB,1237.5
1996,Acie Earl,/players/e/earlac01.html,TOR,655.1999999999999
1996,Tyus Edney,/players/e/edneyty01.html,SAC,2480
1996,Blue Edwards,/players/e/edwarbl01.html,VAN,2771.6
1996,Doug Edwards,/players/e/edwardo01.html,VAN,517.6999999999999
1996,James Edwards,/players/e/edwarja01.html,CHI,274.40000000000003
1996,Kevin Edwards,/players/e/edwarke01.html,NJN,1006.4000000000001
1996,Craig Ehlo,/players/e/ehlocr01.html,ATL,1761.7
1996,Howard Eisley,/players/e/eisleho01.html,UTA,962
1996,Mario Elie,/players/e/eliema01.html,HOU,1386
1996,Sean Elliott,/players/e/elliose01.html,SAS,2902.9
1996,Dale Ellis,/players/e/ellisda01.html,DEN,2624.4
1996,LaPhonso Ellis,/players/e/ellisla01.html,DEN,1269
1996,LeRon Ellis,/players/e/ellisle02.html,MIA,74.4
1996,Pervis Ellison,/players/e/ellispe01.html,BOS,1428.3
1996,Vincenzo Esposito,/players/e/esposvi01.html,TOR,282
1996,Patrick Ewing*,NA,NYK,2781.6
1996,Duane Ferrell,/players/f/ferredu01.html,IND,588.6
1996,Danny Ferry,/players/f/ferryda01.html,CLE,2681.4
1996,Michael Finley,/players/f/finlemi01.html,PHO,3214.4
1996,Matt Fish,/players/f/fishma01.html,NYK,17
1996,Matt Fish,/players/f/fishma01.html,DEN,116.8
1996,Vern Fleming,/players/f/flemive01.html,NJN,1747.8999999999999
1996,Sherell Ford,/players/f/fordsh01.html,SEA,140
1996,Greg Foster,/players/f/fostegr01.html,UTA,803
1996,Rick Fox,/players/f/foxri01.html,BOS,2592
1996,Kevin Gamble,/players/g/gamblke01.html,MIA,1034
1996,Kevin Gamble,/players/g/gamblke01.html,SAC,291.90000000000003
1996,Kevin Garnett,/players/g/garneke01.html,MIN,2296
1996,Chris Gatling,/players/g/gatlich01.html,GSW,860.1
1996,Chris Gatling,/players/g/gatlich01.html,MIA,564
1996,Kenny Gattison,/players/g/gattike01.html,VAN,570
1996,Matt Geiger,/players/g/geigema01.html,CHH,2348.5
1996,Kendall Gill,/players/g/gillke01.html,CHH,1263.6000000000001
1996,Kendall Gill,/players/g/gillke01.html,NJN,418
1996,Armen Gilliam,/players/g/gilliar01.html,NJN,2854.8
1996,Gerald Glass,/players/g/glassge01.html,NJN,56
1996,Gerald Glass,/players/g/glassge01.html,CHH,15
1996,Anthony Goldwire,/players/g/goldwan01.html,CHH,621.6
1996,Greg Graham,/players/g/grahagr01.html,PHI,128
1996,Greg Graham,/players/g/grahagr01.html,NJN,486.00000000000006
1996,Ron Grandison,/players/g/grandro01.html,MIA,235.79999999999998
1996,Ron Grandison,/players/g/grandro01.html,ATL,19.2
1996,Ron Grandison,/players/g/grandro01.html,NYK,57
1996,Brian Grant,/players/g/grantbr01.html,SAC,2394.6
1996,Gary Grant,/players/g/grantga01.html,NYK,596.9
1996,Greg Grant,/players/g/grantgr01.html,PHI,280.5
1996,Greg Grant,/players/g/grantgr01.html,WSB,138
1996,Greg Grant,/players/g/grantgr01.html,DEN,109
1996,Harvey Grant,/players/g/grantha01.html,POR,2394
1996,Horace Grant,/players/g/grantho01.html,ORL,2286.8999999999996
1996,A.C. Green,/players/g/greenac01.html,PHO,2115.6
1996,Tom Gugliotta,/players/g/guglito01.html,MIN,2831.3999999999996
1996,Jack Haley,/players/h/haleyja01.html,CHI,7
1996,Thomas Hamilton,/players/h/hamilth01.html,BOS,70.4
1996,Geert Hammink,/players/h/hammige01.html,ORL,6.8999999999999995
1996,Geert Hammink,/players/h/hammige01.html,GSW,9.899999999999999
1996,Tom Hammonds,/players/h/hammoto01.html,DEN,1043.7
1996,Darrin Hancock,/players/h/hancoda01.html,CHH,837.9000000000001
1996,Anfernee Hardaway,/players/h/hardaan01.html,ORL,3017.6
1996,Tim Hardaway,/players/h/hardati01.html,GSW,1487.2
1996,Tim Hardaway,/players/h/hardati01.html,MIA,1047.2
1996,Derek Harper,/players/h/harpede01.html,NYK,2894.6
1996,Ron Harper,/players/h/harpero01.html,CHI,1888
1996,Lucious Harris,/players/h/harrilu01.html,DAL,1018.6999999999999
1996,Antonio Harvey,/players/h/harvean01.html,VAN,410.40000000000003
1996,Antonio Harvey,/players/h/harvean01.html,LAC,410.7
1996,Hersey Hawkins,/players/h/hawkihe01.html,SEA,2820.7999999999997
1996,Alvin Heggs,/players/h/heggsal01.html,HOU,14
1996,Alan Henderson,/players/h/hendeal01.html,ATL,1414.1
1996,Carl Herrera,/players/h/herreca01.html,SAS,391.6
1996,Sean Higgins,/players/h/higgise01.html,PHI,915.2
1996,Grant Hill*,NA,DET,3264
1996,Tyrone Hill,/players/h/hillty01.html,CLE,928.4000000000001
1996,Donald Hodge,/players/h/hodgedo01.html,DAL,113.1
1996,Donald Hodge,/players/h/hodgedo01.html,CHH,2
1996,Fred Hoiberg,/players/h/hoibefr01.html,IND,85.5
1996,Jeff Hornacek,/players/h/hornaje01.html,UTA,2591.2000000000003
1996,Robert Horry,/players/h/horryro01.html,HOU,2634.1
1996,Allan Houston,/players/h/houstal01.html,DET,3075
1996,Byron Houston,/players/h/houstby01.html,SAC,275
1996,Juwan Howard,/players/h/howarju01.html,WSB,3296.7000000000003
1996,Lindsey Hunter,/players/h/hunteli01.html,DET,2136
1996,Bobby Hurley,/players/h/hurlebo01.html,SAC,1058.3999999999999
1996,Jaren Jackson,/players/j/jacksja01.html,HOU,33.2
1996,Jim Jackson,/players/j/jacksji01.html,DAL,2820.7999999999997
1996,Mark Jackson,/players/j/jacksma01.html,IND,2640.6
1996,Henry James,/players/j/jameshe01.html,HOU,58.10000000000001
1996,Avery Johnson,/players/j/johnsav01.html,SAS,3083.2000000000003
1996,Darryl Johnson,/players/j/johnsda02.html,CLE,27.5
1996,Eddie Johnson,/players/j/johnsed03.html,IND,1004.4
1996,Ervin Johnson,/players/j/johnser02.html,SEA,1522.8
1996,Kevin Johnson,/players/j/johnske02.html,PHO,2004.7999999999997
1996,Larry Johnson,/players/j/johnsla02.html,CHH,3272.4
1996,Magic Johnson*,NA,LAL,956.8
1996,Charles Jones,/players/j/jonesch01.html,HOU,299
1996,Eddie Jones,/players/j/jonesed02.html,LAL,2184
1996,Popeye Jones,/players/j/jonespo01.html,DAL,2318.8
1996,Michael Jordan*,NA,CHI,3091.4
1996,Reggie Jordan,/players/j/jordare01.html,ATL,247.20000000000002
1996,Adam Keefe,/players/k/keefead01.html,UTA,1705.6000000000001
1996,Shawn Kemp,/players/k/kempsh01.html,SEA,2630.7
1996,Tim Kempton,/players/k/kemptti01.html,ATL,11.100000000000001
1996,Steve Kerr,/players/k/kerrst01.html,CHI,1918.8
1996,Jerome Kersey,/players/k/kerseje01.html,GSW,1618.8
1996,Randolph Keys,/players/k/keysra01.html,MIL,814.2
1996,Jason Kidd*,NA,DAL,3037.5
1996,Chris King,/players/k/kingch01.html,VAN,1928
1996,Frankie King,/players/k/kingfr01.html,LAL,19.799999999999997
1996,Jimmy King,/players/k/kingji02.html,TOR,868
1996,Stacey King,/players/k/kingst01.html,MIA,156
1996,Joe Kleine,/players/k/kleinjo01.html,PHO,660.8000000000001
1996,Jon Koncak,/players/k/koncajo01.html,ORL,1286.3999999999999
1996,Toni Kukoč,/players/k/kukocto01.html,CHI,2106
1996,Christian Laettner,/players/l/laettch01.html,MIN,1518
1996,Christian Laettner,/players/l/laettch01.html,ATL,978
1996,Andrew Lang,/players/l/langan01.html,ATL,1815.6000000000001
1996,Andrew Lang,/players/l/langan01.html,MIN,550
1996,Antonio Lang,/players/l/langan02.html,CLE,369
1996,Eric Leckner,/players/l/leckner01.html,DET,154.79999999999998
1996,Tim Legler,/players/l/legleti01.html,WSB,1778.7
1996,Voshon Lenard,/players/l/lenarvo01.html,MIA,324
1996,Cedric Lewis,/players/l/lewisce01.html,WSB,3.9000000000000004
1996,Martin Lewis,/players/l/lewisma01.html,TOR,188.8
1996,Alton Lister,/players/l/listeal01.html,MIL,88.2
1996,Alton Lister,/players/l/listeal01.html,BOS,649.8000000000001
1996,Brad Lohaus,/players/l/lohaubr01.html,SAS,272
1996,Brad Lohaus,/players/l/lohaubr01.html,NYK,324.3
1996,Grant Long,/players/l/longgr01.html,ATL,3009.4
1996,Luc Longley,/players/l/longllu01.html,CHI,1643
1996,George Lynch,/players/l/lynchge01.html,LAL,1010.8000000000001
1996,Sam Mack,/players/m/macksa01.html,HOU,868
1996,Don MacLean,/players/m/macledo01.html,DEN,1108.8
1996,Mark Macon,/players/m/maconma01.html,DET,287.5
1996,Rick Mahorn,/players/m/mahorri01.html,NJN,450
1996,Dan Majerle,/players/m/majerda01.html,CLE,2369.7999999999997
1996,Jeff Malone,/players/m/malonje01.html,PHI,407.5
1996,Jeff Malone,/players/m/malonje01.html,MIA,102.89999999999999
1996,Karl Malone*,NA,UTA,3116
1996,Danny Manning,/players/m/mannida01.html,PHO,815.1
1996,Rich Manning,/players/m/manniri01.html,VAN,310.29999999999995
1996,Šarūnas Marčiulionis*,NA,SAC,1038.8000000000002
1996,Donny Marshall,/players/m/marshdo02.html,CLE,207.39999999999998
1996,Donyell Marshall,/players/m/marshdo01.html,GSW,936.1999999999999
1996,Cuonzo Martin,/players/m/marticu01.html,VAN,19.2
1996,Darrick Martin,/players/m/martida01.html,VAN,403.20000000000005
1996,Darrick Martin,/players/m/martida01.html,MIN,745.5
1996,Jamal Mashburn,/players/m/mashbja01.html,DAL,669.6
1996,Anthony Mason,/players/m/masonan01.html,NYK,3460.4
1996,Tony Massenburg,/players/m/masseto01.html,TOR,660
1996,Tony Massenburg,/players/m/masseto01.html,PHI,804
1996,Vernon Maxwell,/players/m/maxweve01.html,PHI,2467.5
1996,Lee Mayberry,/players/m/maybele01.html,MIL,1705.6000000000001
1996,Bob McCann,/players/m/mccanbo01.html,WSB,651
1996,George McCloud,/players/m/mccloge01.html,DAL,2844
1996,Clint McDaniel,/players/m/mcdancl01.html,SAC,70.80000000000001
1996,Antonio McDyess,/players/m/mcdyean01.html,DEN,2280
1996,Jim McIlvaine,/players/m/mcilvji01.html,WSB,1192
1996,Derrick McKey,/players/m/mckeyde01.html,IND,2437.5
1996,Aaron McKie,/players/m/mckieaa01.html,POR,2259.9
1996,Nate McMillan,/players/m/mcmilna01.html,SEA,1259.5
1996,Loren Meyer,/players/m/meyerlo01.html,DAL,1267.2
1996,Anthony Miller,/players/m/millean01.html,LAL,124.19999999999999
1996,Oliver Miller,/players/m/milleol01.html,TOR,2515.6
1996,Reggie Miller*,NA,IND,2622
1996,Chris Mills,/players/m/millsch01.html,CLE,3064
1996,Terry Mills,/players/m/millste01.html,DET,1656.3999999999999
1996,Harold Miner,/players/m/minerha01.html,CLE,136.8
1996,Greg Minor,/players/m/minorgr01.html,BOS,1762.8000000000002
1996,Sam Mitchell,/players/m/mitchsa01.html,MIN,2145
1996,Eric Mobley,/players/m/mobleer01.html,MIL,65
1996,Eric Mobley,/players/m/mobleer01.html,VAN,612
1996,Eric Montross,/players/m/montrer01.html,BOS,1433.5
1996,Tracy Moore,/players/m/mooretr01.html,HOU,190.4
1996,Chris Morris,/players/m/morrich01.html,UTA,1425.6000000000001
1996,Lawrence Moten,/players/m/motenla01.html,VAN,572
1996,Alonzo Mourning*,NA,MIA,2674
1996,Chris Mullin*,NA,GSW,1617
1996,Todd Mundt,/players/m/mundtto01.html,ATL,117.60000000000001
1996,Todd Mundt,/players/m/mundtto01.html,BOS,33.300000000000004
1996,Eric Murdock,/players/m/murdoer01.html,MIL,192.6
1996,Eric Murdock,/players/m/murdoer01.html,VAN,1478.4
1996,Gheorghe Mureșan,/players/m/muresgh01.html,WSB,2242
1996,Lamond Murray,/players/m/murrala01.html,LAC,1817.2
1996,Tracy Murray,/players/m/murratr01.html,TOR,2460
1996,Dikembe Mutombo*,NA,DEN,2715.8
1996,Pete Myers,/players/m/myerspe01.html,MIA,639.5999999999999
1996,Pete Myers,/players/m/myerspe01.html,CHH,454.4
1996,Howard Nathan,/players/n/nathaho01.html,ATL,15
1996,Johnny Newman,/players/n/newmajo01.html,MIL,2689.6
1996,Ken Norman,/players/n/normake01.html,ATL,768.4000000000001
1996,Ed O'Bannon,/players/o/obanned01.html,NJN,1254.4
1996,Shaquille O'Neal*,NA,ORL,1944
1996,Dan O'Sullivan,/players/o/osullda01.html,TOR,139
1996,Charles Oakley,/players/o/oaklech01.html,NYK,1775.5
1996,Hakeem Olajuwon*,NA,HOU,2793.6
1996,Greg Ostertag,/players/o/ostergr01.html,UTA,661.1999999999999
1996,Bo Outlaw,/players/o/outlabo01.html,LAC,984
1996,Doug Overton,/players/o/overtdo01.html,DEN,605
1996,Billy Owens,/players/o/owensbi01.html,MIA,1388
1996,Billy Owens,/players/o/owensbi01.html,SAC,594
1996,Robert Pack,/players/p/packro01.html,WSB,1085
1996,Robert Parish*,NA,CHH,1087.8
1996,Cherokee Parks,/players/p/parksch02.html,DAL,870.4
1996,Gary Payton*,NA,SEA,3159
1996,Anthony Peeler,/players/p/peelean01.html,LAL,1606
1996,Mike Peplowski,/players/p/peplomi01.html,WSB,5
1996,Mike Peplowski,/players/p/peplomi01.html,MIL,12
1996,Will Perdue,/players/p/perduwi01.html,SAS,1400
1996,Sam Perkins,/players/p/perkisa01.html,SEA,2173
1996,Elliot Perry,/players/p/perryel01.html,PHO,1668.6000000000001
1996,Tim Perry,/players/p/perryti01.html,PHI,87.2
1996,Tim Perry,/players/p/perryti01.html,NJN,167.2
1996,Chuck Person,/players/p/persoch01.html,SAS,2128
1996,Wesley Person,/players/p/persowe01.html,PHO,2607.6
1996,Bobby Phills,/players/p/phillbo01.html,CLE,2527.2000000000003
1996,Eric Piatkowski,/players/p/piatker01.html,LAC,786.5
1996,Ricky Pierce,/players/p/piercri01.html,IND,1406
1996,Ed Pinckney,/players/p/pincked01.html,TOR,1029.3
1996,Ed Pinckney,/players/p/pincked01.html,PHI,677.7
1996,Scottie Pippen*,NA,CHI,2825.9
1996,Olden Polynice,/players/p/polynol01.html,SAC,2438.1
1996,Terry Porter,/players/p/portete01.html,MIN,2074.6
1996,Brent Price,/players/p/pricebr01.html,WSB,2041.2
1996,Mark Price,/players/p/pricema01.html,WSB,126.70000000000002
1996,Kevin Pritchard,/players/p/pritcke01.html,WSB,22
1996,Theo Ratliff,/players/r/ratlith01.html,DET,1305
1996,Dino Rađa*,NA,BOS,1982.1999999999998
1996,Eldridge Recasner,/players/r/recasel01.html,HOU,1272.6
1996,Bryant Reeves,/players/r/reevebr01.html,VAN,2456.2999999999997
1996,Khalid Reeves,/players/r/reevekh01.html,CHH,418
1996,Khalid Reeves,/players/r/reevekh01.html,NJN,415.40000000000003
1996,Don Reid,/players/r/reiddo01.html,DET,993.6
1996,J.R. Reid,/players/r/reidjr01.html,SAS,643.2
1996,J.R. Reid,/players/r/reidjr01.html,NYK,669.9
1996,Terrence Rencher,/players/r/renchte01.html,MIA,397.79999999999995
1996,Terrence Rencher,/players/r/renchte01.html,PHO,8
1996,Shawn Respert,/players/r/respesh01.html,MIL,843.1999999999999
1996,Jerry Reynolds,/players/r/reynoje01.html,MIL,191.9
1996,Glen Rice,/players/r/ricegl01.html,CHH,3144.2
1996,Pooh Richardson,/players/r/richapo01.html,LAC,2016
1996,Mitch Richmond*,NA,SAC,2948.4
1996,Isaiah Rider,/players/r/rideris01.html,MIN,2595
1996,Eric Riley,/players/r/rileyer01.html,MIN,310
1996,Doc Rivers,/players/r/riverdo01.html,SAS,1232.4
1996,Fred Roberts,/players/r/roberfr01.html,LAL,316.8
1996,Stanley Roberts,/players/r/roberst01.html,LAC,795.6
1996,Alvin Robertson,/players/r/roberal01.html,TOR,2479.4
1996,Clifford Robinson,/players/r/robincl02.html,POR,2979.6000000000004
1996,David Robinson*,NA,SAS,3017.6
1996,Glenn Robinson,/players/r/robingl01.html,MIL,3247.2000000000003
1996,James Robinson,/players/r/robinja02.html,POR,1626.3999999999999
1996,Rumeal Robinson,/players/r/robinru01.html,POR,713.8000000000001
1996,Dennis Rodman*,NA,CHI,2086.4
1996,Lou Roe,/players/r/roelo01.html,DET,372.4
1996,Carlos Rogers,/players/r/rogerca01.html,TOR,1041.6000000000001
